search URL:,https://patents.google.com/?assignee=university&country=US&language=ENGLISH&before=publication:20120501&after=publication:20120401&status=GRANT&type=PATENT
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link
US8148713B2,"Method for fabrication of semipolar (Al, In, Ga, B)N based light emitting diodes ",The Regents Of The University Of California,"Hitoshi Sato, Hirohiko Hirasawa, Roy B. Chung, Steven P. DenBaars, James S. Speck, Shuji Nakamura",2008-04-04,2009-04-06,2012-04-03,2012-04-03,https://patents.google.com/patent/US8148713B2/en
US8165059B2,"Multi-hop communication method, a multi-hop communication terminal and communication program ",The University Of Electro-Communications,"Takeo Fujii, Hiromasa Uchiyama",2006-01-30,2007-01-30,2012-04-24,2012-04-24,https://patents.google.com/patent/US8165059B2/en
US8165189B2,Dirty paper precoding with known interference structure at receiver ,University Of Washington Through Its Center For Commercialization,"Hui Liu, Bin Liu",2005-10-07,2006-10-06,2012-04-24,2012-04-24,https://patents.google.com/patent/US8165189B2/en
US8163514B2,Methods of cleaving DNA with rationally-designed meganucleases ,Duke University,"James Jefferson SMITH, Derek Jantz, Homme W. Hellinga",2005-10-18,2011-09-27,2012-04-24,2012-04-24,https://patents.google.com/patent/US8163514B2/en
US8151648B2,Ultra-miniature fiber-optic pressure sensor system and method of fabrication ,University Of Maryland,"Miao Yu, Hyungdae Bae, Xuming Zhang",2009-08-03,2010-08-03,2012-04-10,2012-04-10,https://patents.google.com/patent/US8151648B2/en
US8163077B2,Ink providing etch-like effect for printing on ceramic surfaces ,"Yissum Research Development Company Of The Hebrew University Of Jerusalem, Dip Tech. Ltd.","Gera Eron, Avi Feinschmidt, Shlomo Magdassi, Yelena Vinetsky, Eliane Liraz",2005-09-28,2006-09-28,2012-04-24,2012-04-24,https://patents.google.com/patent/US8163077B2/en
US8154287B2,System and method for ghost magnetic resonance imaging ,Northshore University Healthsystem,"Robert R. Edelman, Ioannis Koktzoglou",2008-07-25,2009-07-24,2012-04-10,2012-04-10,https://patents.google.com/patent/US8154287B2/en
US8155898B2,Methods and apparatus for providing an extremely fast response in switching power converters ,The Board Of Trustees Of The University Of Illinois,"Philip T. Krein, Grant E. Pitel",2006-07-14,2007-07-16,2012-04-10,2012-04-10,https://patents.google.com/patent/US8155898B2/en
US8164359B2,Threshold logic element having low leakage power and high performance ,Arizona Board Of Regents For And On Behalf Of Arizona State University,"Samuel Leshner, Sarma Vrudhula",2008-02-13,2009-02-13,2012-04-24,2012-04-24,https://patents.google.com/patent/US8164359B2/en
US8153099B2,Uniformly b-oriented MFI zeolite membrane with variable thickness supported on substrate and preparation method thereof ,Industry-University Cooperation Foundation Sogang University,"Kyung Byung Yoon, Hyun Sung Kim, Pham Cao Thanh Tung",2008-05-21,2008-12-01,2012-04-10,2012-04-10,https://patents.google.com/patent/US8153099B2/en
US8163065B2,Carbon dioxide permeable membrane ,The Trustees Of Columbia University In The City Of New York,"Klaus S. Lackner, Alan C. West, Jennifer L. Wade",2005-04-18,2011-03-21,2012-04-24,2012-04-24,https://patents.google.com/patent/US8163065B2/en
US8158677B2,Treatment of viral infections by modulation of host cell metabolic pathways ,The Trustees Of Princeton University,"Josh Munger, Bryson Bennett, Thomas Shenk, Joshua Rabinowitz",2007-06-01,2008-06-02,2012-04-17,2012-04-17,https://patents.google.com/patent/US8158677B2/en
US8149172B2,Antenna ,National Taiwan University,"Yu-Chun Lu, Yi-Cheng Lin",2009-07-21,2010-02-02,2012-04-03,2012-04-03,https://patents.google.com/patent/US8149172B2/en
US8165673B2,"Devices, systems and methods for characterization of ventricular fibrillation and for treatment of ventricular fibrillation ",University of Pittsburgh—of the Commonwealth System of Higher Education,"Lawrence D. Sherman, Clifton W. Callaway, James J. Menegazzi",2003-04-29,2008-09-23,2012-04-24,2012-04-24,https://patents.google.com/patent/US8165673B2/en
US8147805B2,"Conjugates for dual imaging and radiochemotherapy: composition, manufacturing, and applications ",The Board of Regents of The University of T exas System,"David Yang, Dongfang Yu, Mithu Chanda, Ali Azhdarinia, Changsok Oh, E. Edmund Kim",2005-01-05,2006-01-05,2012-04-03,2012-04-03,https://patents.google.com/patent/US8147805B2/en
US8162918B2,Gels with predetermined conductivity used in electroporation of tissue ,The Regents Of The University Of California,"Antoni Ivorra, Boris Rubinsky",2006-10-16,2010-03-03,2012-04-24,2012-04-24,https://patents.google.com/patent/US8162918B2/en
US8159235B2,Electrical impedance tomography of nanoengineered thin films ,The Regents Of The University Of Michigan,"Jerome P. Lynch, Tsung-Chin Huo, Nicholas A. Kotov, Nadine Wong Shi Kam, Kenneth J. Loh",2007-09-14,2008-09-12,2012-04-17,2012-04-17,https://patents.google.com/patent/US8159235B2/en
US8149961B1,Ranging in multi-band communication systems ,Regents Of The University Of Minnesota,"Ahmed H. Tewfik, Ebrahim Saberinia",2003-08-04,2004-08-04,2012-04-03,2012-04-03,https://patents.google.com/patent/US8149961B1/en
US8164148B2,Method of generating strong spin waves and spin devices for ultra-high speed information processing using spin waves ,Seoul National University Industry Foundation,"Sang-Koog Kim, Ki-suk Lee, Sang-kook Choi",2005-09-29,2006-09-28,2012-04-24,2012-04-24,https://patents.google.com/patent/US8164148B2/en
