search URL:,https://patents.google.com/?assignee=university&country=US&language=ENGLISH&before=publication:20020601&after=publication:20020101&status=GRANT&type=PATENT&sort=old
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link
US6355254B1,Pathogenic Escherichia coli associated protein EspA ,University Of British Columbia,"B. Brett Finlay, Brendan Kenny, Markus Stein, Michael S. Donnenberg, Li-Ching Lai",1996-04-23,1997-04-23,2002-03-12,2002-03-12,https://patents.google.com/patent/US6355254B1/en
US6376257B1,Detection by fret changes of ligand binding by GFP fusion proteins ,University Of Rochester,Anthony Persechini,1997-04-24,1997-04-24,2002-04-23,2002-04-23,https://patents.google.com/patent/US6376257B1/en
US6391594B1,Modified modular PKS with retained scaffold ,"Kosan Biosciences, Inc., The Leland Stanford Junior University","Chaitan Khosla, Gary Ashley, Hong Fu, Camilla M. Kao, Robert McDaniel",1993-09-20,1997-04-30,2002-05-21,2002-05-21,https://patents.google.com/patent/US6391594B1/en
US6361996B1,Neuroepithelial stem cells and glial-restricted intermediate precursors ,University Of Utah Research Foundation,"Mahendra S. Rao, Margot Mayer-Proschel",1997-05-07,1997-05-07,2002-03-26,2002-03-26,https://patents.google.com/patent/US6361996B1/en
US6339013B1,"Method of doping silicon, metal doped silicon, method of making solar cells, and solar cells ",The Board Of Trustees Of The University Of Arkansas,"Hameed A. Naseem, M. Shahidul Haque, William D. Brown",1997-05-13,1997-05-13,2002-01-15,2002-01-15,https://patents.google.com/patent/US6339013B1/en
US6350368B1,Electrochemical and photochemical electrodes and their use ,Yissum Research Development Company Of The Hebrew University Of Jerusalem,"Itamar Willner, Eugeny Katz, Ron Blonder, Vered Heleg-Shabtai",1996-05-27,1997-05-27,2002-02-26,2002-02-26,https://patents.google.com/patent/US6350368B1/en
US6339840B1,Apparatus and method for parallelizing legacy computer code ,"Iowa State University Research Foundation, Inc.","Suraj C. Kothari, Mitra Simanta, Youngtae Kim",1997-06-02,1997-06-02,2002-01-15,2002-01-15,https://patents.google.com/patent/US6339840B1/en
US6355790B1,Inhibition of HIV replication using a mutated transfer RNA primer ,"University Of Rochester, University Of California","Joseph D. Rosenblatt, Xinqiang Li",1997-06-03,1997-06-03,2002-03-12,2002-03-12,https://patents.google.com/patent/US6355790B1/en
US6348786B1,High voltage measuring device utilizing a poled optical fiber ,"Abb Ab, University Of Sydney","Margareta Bjarme, Ian Masson Bassett",1995-06-21,1997-06-19,2002-02-19,2002-02-19,https://patents.google.com/patent/US6348786B1/en
US6373863B1,Yitterbium laser system ,Rutgers University,"Yasutake Ohishi, Elias Snitzer",1992-01-31,1997-06-19,2002-04-16,2002-04-16,https://patents.google.com/patent/US6373863B1/en
US6392024B1,Tenebrio antifreeze proteins ,Queen's University At Kingston,"Laurie A. Graham, Yih-Cherng Liou, Virginia K. Walker, Peter L. Davies",1997-06-26,1997-06-26,2002-05-21,2002-05-21,https://patents.google.com/patent/US6392024B1/en
US6383500B1,"Particles comprising amphiphilic copolymers, having a crosslinked shell domain and an interior core domain, useful for pharmaceutical and other applications ",Washington University,"Karen L. Wooley, Bruce Thurmond II K., Haiyong Huang",1996-06-27,1997-06-27,2002-05-07,2002-05-07,https://patents.google.com/patent/US6383500B1/en
US6335010B1,Gene therapy in coronary angioplasty and bypass ,University Of California At San Diego,"Shu Chien, John Y-J Shyy",1996-11-08,1997-06-30,2002-01-01,2002-01-01,https://patents.google.com/patent/US6335010B1/en
US5834178C1,Flush-storage solution for donor organs ,Univ Wayne State,"Paul C Churchill, Monique C Churchill",1997-07-09,1997-07-09,2002-04-23,2002-04-23,https://patents.google.com/patent/US5834178C1/en
US6367052B1,Method of producing optimized designs using computer systems and designs produced therefrom ,"Rutgers, The State University Of New Jersey","Louis I. Steinberg, J. Storrs Hall, Brian D. Davison",1996-07-17,1997-07-17,2002-04-02,2002-04-02,https://patents.google.com/patent/US6367052B1/en
US6348586B1,Unique associated Kaposi's sarcoma virus sequences and uses thereof ,The Trustees Of Columbia University In The City Of New York,"Yuan Chang, Roy A. Bohenzky, James J. Russo, Isidore S. Edelman, Patrick S. Moore",1996-07-25,1997-07-22,2002-02-19,2002-02-19,https://patents.google.com/patent/US6348586B1/en
US6384300B1,Invertase inhibitor ,University Of Heidelberg,"Thomas Rausch, Silke Krausgrill, Steffen Greiner",1996-07-30,1997-07-30,2002-05-07,2002-05-07,https://patents.google.com/patent/US6384300B1/en
US6355086B2,Method and apparatus for making components by direct laser processing ,"Rolls-Royce Corporation, Board Of Regents, The University Of Texas","Lawrence Evans Brown, Timothy Paul Fuesting, Joseph Jefferson Beaman, Jr., Suman Das",1997-08-12,1997-08-12,2002-03-12,2002-03-12,https://patents.google.com/patent/US6355086B2/en
US6381355B1,Inspection method for comparison of articles ,The Hong Kong University Of Science And Technology,Ravindra Stephen Goonetilleke,1997-08-19,1997-08-19,2002-04-30,2002-04-30,https://patents.google.com/patent/US6381355B1/en
US6346406B1,"Elongation factor-2 kinase (EF-2 kinase), and methods of use therefor ",University Of Medicine & Dentistry Of New Jersey,"Alexey G. Ryazanov, William N. Hait, Karen S. Pavur",1997-08-20,1997-08-20,2002-02-12,2002-02-12,https://patents.google.com/patent/US6346406B1/en
US6342265B1,Apparatus and method for in-situ thickness and stoichiometry measurement of thin films ,"Triumf, Ramot-University Authority For Applied Research & Industrial Development Ltd., The University Of British Columbia","Itzhak Kelson, Yuval Levy",1997-08-20,1997-08-20,2002-01-29,2002-01-29,https://patents.google.com/patent/US6342265B1/en
US6379967B1,Herpesvirus saimiri as viral vector ,The University Of Leeds,"David Mark Meredith, Alexander Fred Markham",1996-09-04,1997-09-04,2002-04-30,2002-04-30,https://patents.google.com/patent/US6379967B1/en
US6366085B1,Probe device for measuring a magnetic field vector ,"Bar-Ilan University, Yeda Research And Development Company, Ltd.","Yosef Yeshurun, Yosef Abulafia, Yehoshua Wolfus, Avner Shaulov, Elia Zeldov, Daniel Majer, Hadas Shtrikman",1997-09-11,1997-09-11,2002-04-02,2002-04-02,https://patents.google.com/patent/US6366085B1/en
US6347240B1,System and method for use in displaying images of a body part ,St. Louis University,"Kevin T. Foley, Richard D. Bucholz, Kurt R. Smith",1990-10-19,1997-09-16,2002-02-12,2002-02-12,https://patents.google.com/patent/US6347240B1/en
US6385561B1,Automatic fault location in cabling systems ,University Of Strathclyde,"John James Soraghan, Wah Hoon Siew",1996-09-28,1997-09-26,2002-05-07,2002-05-07,https://patents.google.com/patent/US6385561B1/en
US6368604B1,Non-pyrogenic derivatives of lipid A ,University Of Maryland Biotechnology Institute,"David M. Hone, Richard Crowley, George Lewis",1997-09-26,1997-09-26,2002-04-09,2002-04-09,https://patents.google.com/patent/US6368604B1/en
